21303,225093,3,4
22809,98435,5,3
22809,877968,3,3
22809,676703,1,4
65406,543350,4,5
65406,91607,3,3
65406,91458,3,5
23234,95855,1,5
23234,95849,1,1
29665,89571,5,5
29665,86889,2,5
36541,123056,4,3
36541,257507,3,2
36541,1746459,2,5
16935,107911,3,5
16935,105238,3,5
59352,74505,2,4
59352,74408,1,3
12572,124224,4,5
12572,227535,2,3
58690,95855,4,4
58690,223675,2,3
6409,534640,5,4
6409,224319,4,5
28178,1479083,5,4
28178,218564,4,4
61550,223716,1,3
61550,223707,1,2
35741,92720,1,3
35741,88853,1,3
46572,98197,4,2
46572,86261,3,3
36780,92760,4,4
36780,111855,3,4
36780,88725,2,1
36427,239974,5,2
36427,108934,5,3
36427,99452,2,4
36427,99418,2,1
36427,244322,2,3
36427,240483,2,4
50398,896855,1,5
50398,655851,1,1
36934,287645,2,4
36934,98472,1,3
53682,1027400,5,5
53682,223889,3,4
28672,225015,3,4
28672,99518,3,4
28672,98841,3,3
28672,116265,3,5
28672,240483,1,4
28672,240476,1,3
28672,224970,1,4
28672,1657336,1,4
48030,123403,4,3
48030,119351,4,5
48030,74439,3,4
48030,650340,3,4
48030,225018,3,3
65440,95715,4,5
65440,95715,3,5
65440,92729,3,5
56149,81667,4,4
56149,258788,2,3
22442,109426,3,3
22442,99518,3,3
22442,99433,3,4
59715,92729,2,4
59715,87115,2,5
14870,95842,4,5
14870,101848,4,4
14870,95853,3,2
14870,84642,3,5
14870,88456,3,4
55360,125708,4,4
55360,244513,2,5
14656,1027025,4,5
14656,1027025,4,5
14656,109116,3,1
62658,86185,2,4
62658,75190,2,4
46453,96119,4,4
46453,94142,4,4
32014,98395,4,3
32014,92757,4,4
32014,80154,3,3
32014,83092,1,4
15704,91729,2,3
15704,82688,1,3
15704,120147,1,2
16500,656530,3,5
16500,94672,2,4
16500,530632,2,3
20011,98701,3,4
20011,575256,3,2
19530,91605,4,4
19530,109345,4,4
19530,483873,1,4
19530,224228,1,3
38352,108963,5,4
38352,94206,3,4
44013,83322,2,4
44013,81026,2,3
44013,80444,2,3
18044,95765,4,5
18044,224241,4,4
18044,620239,3,5
18044,98806,3,2
18044,309173,3,5
18044,285415,3,3
18044,277948,3,2
18044,224285,3,5
48133,223938,3,4
48133,119992,3,3
52395,98627,3,3
52395,98021,3,3
52395,486939,3,4
50815,281447,1,4
50815,1237294,1,5
18073,109187,4,4
18073,223678,3,3
5218,107844,3,5
5218,258669,1,3
12610,81457,3,3
12610,295455,1,5
12610,123039,1,5
13067,878115,1,5
13067,518306,1,4
39772,98639,4,4
39772,98989,3,3
39772,89458,3,3
34261,631387,4,2
34261,754229,3,3
34261,729371,3,4
34261,596110,3,4
63173,95246,3,4
63173,92719,3,3
63173,88853,3,3
63173,75206,3,5
64541,100552,4,3
64541,94194,3,4
64541,100515,3,4
64541,99066,3,4
7323,590278,3,5
7323,112229,2,4
3676,223196,4,4
3676,100870,4,2
3676,100621,4,3
62483,108947,3,4
62483,80223,1,3
62483,73862,1,4
62483,235134,1,3
43251,142191,5,3
43251,217606,3,3
43251,85353,3,3
43251,258902,3,3
26599,574244,2,3
26599,223058,2,3
26599,1688532,2,5
26599,1201142,2,4
56924,124937,5,3
56924,107915,3,5
56924,224130,2,5
49539,240491,5,5
49539,1821731,5,5
60979,258902,5,4
60979,98688,3,3
48216,118775,5,2
48216,91735,4,4
39120,98683,3,5
39120,73862,3,5
39120,225232,3,4
39120,119536,3,5
39120,1163867,3,5
19426,754229,1,4
19426,217213,1,3
8841,94696,1,3
8841,94675,1,4
8843,223748,3,4
8843,108961,3,2
8843,224278,3,3
8843,224278,3,2
51322,75190,5,4
51322,125593,5,2
18449,250903,3,4
18449,223747,3,4
51320,100524,4,4
51320,94102,3,4
59520,754229,4,4
59520,86182,2,4
2870,120135,4,4
2870,88456,2,3
2870,219666,2,4
21806,109174,1,5
21806,109174,1,4
21806,107915,1,4
16755,80735,3,4
16755,121649,2,1
29875,91602,4,3
29875,1235801,4,5
29875,99416,1,5
29875,634658,1,5
56861,217481,5,4
56861,98117,4,4
56861,88853,4,4
56861,100613,4,3
27020,98036,1,4
27020,98036,1,4
27020,224306,1,3
53180,98821,3,2
53180,109101,3,3
29870,622833,3,4
29870,81695,1,4
20737,855132,3,3
20737,250903,3,2
17374,259551,2,5
17374,225015,2,5
7103,89469,3,2
7103,89429,3,5
7103,223009,3,3
13361,250903,3,3
13361,1479195,1,2
20262,223391,3,5
20262,223223,3,4
16597,96123,2,2
16597,239806,2,5
7661,85359,3,4
7661,99416,2,5
20212,91513,3,2
20212,123058,3,3
20212,91509,2,3
20212,639444,2,4
40864,112487,4,4
40864,119948,3,3
17833,320049,3,4
17833,107999,3,1
22747,92780,2,5
22747,83070,2,5
7667,94554,4,4
7667,223197,4,3
7667,108150,3,3
5363,1629323,3,3
5363,223878,1,5
5363,109336,1,4
47181,98629,3,5
47181,280902,3,4
62258,223985,3,4
62258,223748,3,3
26151,1225487,3,2
26151,120794,3,5
26151,90380,1,3
26151,246937,1,5
58609,98771,2,4
58609,596918,2,5
58609,287616,2,3
58609,225010,2,4
7066,92780,3,3
7066,80161,3,4
42571,73821,3,5
42571,585109,3,4
31723,99421,1,5
31723,98382,1,3
2234,96162,2,4
2234,92726,2,4
6134,114650,4,4
6134,80452,3,4
19634,98771,3,4
19634,223297,3,2
18789,83259,2,5
18789,80530,2,3
57544,107929,3,4
57544,99446,3,3
37601,99051,4,3
37601,98753,4,5
37601,109533,4,4
29801,77260,3,4
29801,217795,3,2
52214,91533,2,4
52214,85343,2,3
52214,585848,2,4
58366,91577,3,4
58366,91454,3,3
58366,1592809,3,5
58366,1514254,3,4
16292,95250,3,4
16292,878115,2,5
16292,650340,2,3
16292,518306,2,5
30247,74587,3,1
30247,223963,3,5
30247,73787,3,5
17479,95732,3,5
17479,1231551,3,4
46629,89629,2,5
46629,223660,2,5
61906,80963,5,3
61906,73869,4,1
4307,1450901,3,3
4307,91509,3,5
3498,80246,3,5
3498,72359,3,5
3498,1584732,1,2
1261,89508,1,3
1261,224819,1,2
1261,224243,1,4
1261,120794,1,4
3495,1804801,3,5
3495,124937,1,4
45888,295453,2,4
45888,110421,2,3
53161,73481,1,4
53161,240476,1,3
4571,95230,4,3
4571,223750,3,3
4571,1218792,3,4
34398,227047,3,3
34398,101651,3,4
64668,98058,3,5
64668,91577,3,5
64668,1676193,3,1
61978,85344,5,3
61978,73862,5,4
4470,224498,3,5
4470,98117,3,5
21161,635243,3,2
21161,120135,3,3
21161,122592,3,2
17675,89379,2,4
17675,89362,2,2
24495,83100,3,4
24495,75038,3,4
24495,262398,3,2
24495,224163,3,4
24495,249713,3,4
24495,226014,1,3
24495,223963,1,4
24495,223772,1,4
5501,94675,3,2
5501,94672,3,5
5501,100719,3,2
31614,98639,3,4
31614,79740,3,2
52899,87067,2,4
52899,81114,2,5
42283,76741,4,3
42283,114906,4,4
50067,73445,1,5
50067,73445,1,5
50067,534640,1,3
50067,257022,1,2
14471,622833,3,3
14471,99504,2,4
14471,99416,2,2
14471,73923,2,2
38292,1987298,5,5
38292,86271,1,4
61872,224835,3,4
61872,225195,2,4
61872,98729,1,4
51049,123056,5,4
51049,287572,4,4
6008,88177,4,2
6008,99116,3,4
55165,92780,1,3
55165,74752,1,2
57221,99439,3,4
57221,99438,3,2
34300,101640,3,4
34300,87129,3,4
47510,125845,4,3
47510,119992,4,4
56724,1592026,3,4
56724,121977,3,3
56724,1382102,3,4
56724,1212489,3,1
60250,223836,3,4
60250,635096,3,5
30332,94713,4,3
30332,94105,3,3
12928,98682,2,1
12928,92759,2,4
8719,1176216,5,4
8719,92719,4,3
26172,105184,4,4
26172,108933,3,3
7196,224590,4,4
7196,120174,4,4
7196,514468,3,4
7196,472259,3,3
31574,268221,4,1
31574,111961,4,5
31574,101904,2,5
46528,74480,2,2
46528,223217,2,3
64275,95241,1,2
64275,82357,1,3
64275,1027019,1,3
9276,294839,5,5
9276,217517,5,4
24196,79665,3,3
24196,223042,3,2
24196,589298,2,5
64278,86155,3,5
64278,1474319,3,5
64278,105238,3,5
64278,102049,3,3
36867,673588,5,5
36867,119992,5,4
36867,82976,1,3
19190,88151,4,5
19190,86197,4,4
19190,294735,4,3
19190,121917,4,5
49867,95289,5,5
49867,471893,5,4
46521,100552,4,3
46521,604455,3,4
45220,95229,2,1
45220,240076,2,4
41254,108963,5,3
41254,483873,3,5
39349,223714,4,2
39349,223684,4,1
39349,217736,4,3
64303,92245,3,4
64303,74545,3,4
64370,95840,5,4
64370,86320,5,4
47336,86143,3,3
47336,86145,3,3
47336,559491,3,4
47336,224323,3,4
35281,102028,4,4
35281,77034,3,3
9170,86112,3,1
9170,98684,3,1
9170,81667,3,4
9170,518312,3,1
15195,98730,4,4
15195,224241,4,5
62004,99101,3,5
62004,99521,2,1
62004,247123,2,5
51592,95754,2,4
51592,75703,2,4
51592,1629323,2,4
53394,268606,3,4
53394,77057,3,4
5477,310867,2,4
5477,108339,2,4
51047,94206,4,5
51047,615166,2,5
45971,98219,3,1
45971,223660,3,5
33124,577395,3,5
33124,239968,3,3
29190,79342,3,3
29190,77051,3,5
6563,1156950,3,4
6563,100559,3,4
6563,123058,3,4
59255,225031,3,3
59255,223057,3,3
59255,1200984,3,4
10758,73629,3,4
10758,73739,2,4
23163,224323,3,5
23163,1237294,3,4
6311,1170197,3,4
6311,268151,2,2
9576,98688,1,4
9576,75194,1,5
53007,1503358,5,4
53007,224876,4,5
53007,88410,3,3
50103,239892,4,4
50103,1201061,4,5
39180,224278,4,3
39180,224952,3,3
39180,95777,2,4
39180,675861,2,3
39180,650340,2,4
39180,1657867,2,4
39180,1237294,2,4
39180,1170197,2,4
29193,91450,3,5
29193,91454,3,4
10753,98806,4,2
10753,217852,3,5
2796,79676,3,2
2796,631722,3,4
2796,557211,3,5
7689,95716,4,3
7689,95715,4,3
7689,224076,4,3
58877,74583,2,4
58877,287616,2,4
22561,102063,2,4
22561,295455,1,5
53250,99450,4,4
53250,77634,4,4
53250,108996,4,1
53250,108361,4,1
24319,73760,4,3
24319,73760,4,3
24319,217606,4,2
24319,1580161,4,5
53546,1201174,3,5
53546,80643,2,3
54233,99489,3,4
54233,98058,3,4
39183,86320,1,4
39183,224323,1,4
44261,631598,5,4
44261,559540,5,5
11806,95250,4,2
11806,878115,4,5
11806,74590,4,4
11806,1382903,4,4
11806,109150,4,5
11806,109100,4,3
61436,81455,3,1
61436,969149,3,4
61436,631851,3,4
61436,226056,3,1
61436,673126,2,3
61436,601802,2,5
61436,589298,2,4
43210,72342,2,4
43210,124301,2,3
45290,98764,1,4
45290,95753,1,4
45296,814652,4,5
45296,578915,3,3
45296,1008639,3,4
45296,97561,3,4
45296,90380,3,4
45296,498318,3,3
39730,1879027,3,4
39730,74623,3,3
39730,224999,3,4
11563,99007,3,4
11563,123058,3,4
8321,676704,1,4
8321,240591,1,1
53627,85375,5,1
53627,1190033,5,2
53627,92267,3,3
53627,81512,3,2
22396,74976,3,4
22396,239865,3,4
3474,95289,1,4
3474,109104,1,5
33015,258688,5,5
33015,95716,4,4
33015,223760,4,3
33015,94206,3,4
51360,114650,4,4
51360,90216,3,3
19071,88403,3,3
19071,87115,3,2
29230,1170197,4,5
29230,101844,4,3
29230,101908,3,1
29230,101890,3,5
12504,94158,4,4
12504,77629,4,4
37436,81695,3,2
37436,81679,3,5
37436,79690,3,2
4122,887151,4,5
4122,99518,3,4
4122,754229,3,3
4122,108703,3,4
58483,530458,3,5
58483,223140,3,2
33018,98674,2,4
33018,574782,2,4
11363,74439,3,4
11363,99439,3,3
11363,92757,3,4
11363,259008,3,4
3573,258901,3,5
3573,98688,2,5
7367,94554,4,5
7367,124186,3,4
7367,100870,3,3
7367,94554,2,5
7367,74904,2,2
7367,224241,2,5
42077,98817,3,3
42077,80643,3,2
42077,299922,3,4
42077,268516,3,3
35854,77016,3,5
35854,79332,1,4
24472,507351,3,5
24472,224497,1,3
54352,268516,3,3
54352,95285,1,3
54352,1114620,1,5
33406,224055,5,4
33406,675861,2,5
33406,95842,1,5
33406,223660,1,4
27783,2064903,5,4
27783,225031,4,3
27783,98426,3,4
27783,98426,3,3
27783,675767,3,2
27783,635070,3,4
27783,590278,3,4
27783,1485688,3,3
27783,120072,3,3
27783,1176838,3,5
27783,1176838,3,5
27783,109010,3,4
27783,109009,3,3
27783,108987,3,4
27783,604457,2,4
33404,98197,3,3
33404,223694,3,4
36512,81667,3,4
36512,81625,3,4
36512,81478,3,3
36512,79728,3,2
31558,631387,3,1
31558,631349,1,2
31558,570279,1,3
31558,258688,1,2
33371,310164,1,4
33371,252254,1,4
32676,92901,4,2
32676,604930,4,1
19354,672520,4,5
19354,98036,3,4
19354,268694,3,3
15739,656713,4,4
15739,124937,3,3
25328,77829,4,3
25328,76998,4,4
19996,223151,3,5
19996,877877,2,5
19996,615166,1,5
19996,223716,1,5
41230,91491,2,3
41230,79676,2,4
41230,729406,2,5
16123,92761,3,1
16123,574156,3,5
40042,91441,3,5
40042,275739,3,1
34915,472259,2,4
34915,217795,2,4
5322,618205,3,5
5322,570279,3,5
25046,95707,1,4
25046,91577,1,3
34016,82650,2,3
34016,74548,2,5
65273,99441,1,4
65273,98032,1,1
65273,94166,1,4
65273,76741,1,4
40804,86259,3,3
40804,665163,2,5
12375,258902,5,4
12375,266323,2,3
49847,97574,1,5
49847,91503,1,5
63224,98395,1,4
63224,98392,1,3
63224,94105,1,4
63224,217728,1,3
63224,217720,1,2
64851,141902,5,2
64851,109748,5,3
52938,119536,4,5
52938,81457,3,4
52938,596110,3,5
52938,79728,2,4
43458,223227,2,3
43458,220094,2,4
29301,142191,5,4
29301,98158,2,4
57824,631349,3,5
57824,223151,3,2
5240,620239,3,5
5240,1673679,1,5
45805,559540,4,3
45805,95724,3,4
45805,256889,3,2
54621,100604,3,4
54621,94166,3,5
14281,120177,4,5
14281,105184,4,3
14281,217635,3,4
14281,109008,3,3
37487,91499,3,4
37487,718372,3,4
37487,98674,1,4
35968,74507,4,3
35968,74563,2,4
33655,1396603,3,2
33655,1237063,3,3
33655,2151986,3,1
18905,77040,3,4
18905,74480,2,2
15407,224590,3,2
15407,223009,3,4
15407,1382444,3,5
61504,119353,5,3
61504,118775,5,3
27157,122960,4,3
27157,74976,3,3
27157,73603,3,4
42833,613513,4,3
42833,268606,3,3
42833,98672,3,4
42833,258165,3,4
29244,814652,3,4
29244,80452,3,5
29244,78734,3,2
29244,75279,3,3
29244,287128,3,3
61035,224498,3,2
61035,108976,3,5
65457,92744,4,3
65457,223749,3,2
65457,224458,3,3
52510,223215,3,5
52510,1987298,3,2
45423,75249,4,4
45423,74587,4,4
45423,226602,4,3
45423,226602,4,3
45423,226601,4,3
59454,223042,4,4
59454,101660,4,3
18052,249656,3,4
18052,101661,3,3
8748,74455,5,5
8748,224843,4,4
8748,96119,1,4
8748,96100,1,1
8748,96086,1,4
8745,223223,3,4
8745,95275,1,3
63056,98426,3,3
63056,120633,3,3
64801,92203,1,4
64801,275430,1,4
41749,80788,3,4
41749,218939,3,5
32375,98827,4,2
32375,124186,3,1
64,99120,3,4
64,1751886,3,4
12968,616772,4,4
12968,107911,3,2
12968,98989,3,4
25785,92727,4,3
25785,225033,4,3
39543,737413,4,3
39543,545624,4,4
39543,114948,4,5
39543,109426,3,2
22739,105450,2,3
22739,95250,1,4
7792,91514,2,2
7792,559540,2,4
7792,559540,2,4
7792,1508562,2,4
56616,222996,4,3
56616,81455,3,4
64582,256889,3,4
64582,223149,3,3
31659,88725,4,5
31659,1456709,4,5
31659,123058,4,4
31659,97563,3,4
31659,258669,3,5
31659,224319,3,3
31659,1390862,3,4
53186,98077,2,2
53186,268453,2,2
53186,1786197,2,3
53186,1392929,2,5
11748,80280,5,3
11748,77652,5,4
64199,120339,4,4
64199,88410,3,4
64199,88406,3,3
64199,553883,3,4
27458,108996,4,4
27458,816493,3,4
730,1485459,3,5
730,119351,3,4
44364,75339,2,1
44364,74758,2,2
17338,88725,4,3
17338,101868,3,4
50826,223202,4,4
50826,99485,3,1
50826,84637,3,2
50826,240439,3,4
50826,224873,3,3
50826,223712,3,3
50826,124186,3,2
50826,108996,3,4
16085,85330,2,4
16085,737413,2,3
45561,95765,3,5
45561,109550,1,4
30005,98034,3,3
30005,82321,3,3
18760,631387,2,3
18760,675672,1,3
20895,79682,3,4
20895,94676,2,4
20895,268219,2,4
20895,224820,2,3
50627,111855,3,4
50627,105160,3,2
39868,73799,3,1
39868,1889883,3,3
8066,286809,3,2
8066,217011,3,2
8066,223036,3,4
10311,91504,3,4
10311,81434,3,5
10314,105623,3,2
10314,1027400,3,3
2589,92747,2,4
2589,225338,2,4
6520,95284,3,4
6520,95241,3,4
19827,98197,4,3
19827,223694,4,4
19827,88410,3,5
19827,86241,3,4
27632,224227,2,4
27632,109561,2,4
16428,81695,4,5
16428,1508604,4,1
16340,217632,3,2
16340,94696,3,3
6526,223748,5,4
6526,95265,2,5
6526,223775,2,4
6526,223735,2,5
21631,88410,4,3
21631,472259,4,3
25255,90377,2,3
25255,74455,2,3
5653,83555,5,4
5653,223765,5,4
5653,246937,3,4
60148,81512,2,3
60148,80788,2,3
57481,92776,5,3
57481,225017,2,2
35019,75351,1,3
35019,73882,1,1
6352,120339,5,4
6352,73840,3,4
6352,87129,2,4
38246,507351,3,4
38246,293234,3,4
38246,223682,3,4
38246,108408,3,4
50441,86259,1,3
50441,86256,1,2
11063,446585,4,1
11063,92782,3,3
968,81512,1,4
968,81478,1,4
45541,91783,5,4
45541,99106,4,2
59053,94114,4,3
59053,275354,4,1
6059,108979,3,4
6059,98639,3,4
6059,89535,3,4
6059,85346,3,3
6059,80788,3,2
6059,119733,3,4
46701,98920,3,4
46701,81667,3,5
38080,94140,3,2
38080,1855057,3,5
15033,887151,2,5
15033,87076,2,3
15033,630313,2,5
15033,224970,2,3
20807,1216748,3,4
20807,1173092,3,4
20807,1027561,3,5
52121,94709,4,3
52121,2008152,3,4
52121,223889,3,5
52121,252821,1,4
56649,74425,4,3
56649,92782,2,3
38125,596200,2,4
38125,299922,2,4
44666,99120,3,3
44666,98997,3,5
44666,73644,3,3
32113,82501,2,4
32113,74583,1,4
38218,92748,4,3
38218,75312,4,3
38218,123066,4,4
34772,88465,1,5
34772,223775,1,4
55123,82960,3,3
55123,507351,2,3
55123,223567,2,4
8365,98827,3,2
8365,635070,3,3
8365,1878688,3,5
8365,1641470,3,4
31329,94206,1,5
31329,84642,1,5
31329,121910,1,5
35311,101911,3,2
35311,74545,3,4
20091,85344,5,4
20091,94093,4,3
20091,1176612,2,5
10164,223772,4,1
10164,89328,2,5
5119,223750,5,4
5119,1157336,2,5
32456,89508,2,3
32456,308720,2,3
48323,91488,3,4
48323,631235,3,5
58058,258688,4,2
58058,98997,3,5
58058,98701,3,3
58058,98651,3,4
58058,92214,3,4
58058,74439,3,4
9599,84320,1,1
9599,224242,1,5
9183,246937,3,4
9183,223748,3,5
49083,225073,2,3
49083,224970,2,3
35081,91519,3,3
35081,76219,3,2
35081,108562,3,2
23634,91504,1,2
23634,91495,1,4
62620,97572,3,3
62620,92214,3,3
62620,91495,3,4
62620,89334,3,3
62620,620241,3,3
62620,224319,3,4
62620,1390862,3,4
62620,101887,3,4
57098,225021,4,5
57098,125708,4,5
57098,108364,4,5
20798,99416,3,5
20798,240451,1,5
3438,1592026,3,4
3438,223153,2,5
3438,223153,1,5
28087,80452,5,4
28087,108964,5,3
28087,123021,2,4
28087,102049,2,4
59221,224228,1,5
59221,217717,1,1
59221,109533,1,1
44815,855132,2,4
44815,74408,2,3
44815,601802,2,4
36556,585114,4,5
36556,92267,3,3
36556,85357,3,2
36556,224319,3,4
50533,98426,2,3
50533,223680,2,5
51557,89463,3,5
51557,111855,3,4
51557,99007,3,1
51557,1761220,3,5
27746,98920,4,3
27746,98827,3,5
27746,1235675,3,5
27746,620239,1,5
48971,89379,4,5
48971,673588,4,2
48971,98021,3,2
48971,878115,3,4
12462,98695,3,1
12462,79445,3,3
12462,254634,3,2
12462,107783,3,2
47746,80963,4,3
47746,736062,4,3
6220,610906,3,4
6220,109456,3,4
6220,105606,3,4
6220,105483,3,4
6220,100546,3,4
6220,92214,3,3
10869,1786197,2,5
10869,101910,2,5
4596,95244,3,2
4596,225006,3,3
57883,73886,3,1
57883,108562,3,2
20459,92245,2,4
20459,92214,2,4
57560,75351,2,4
57560,73743,2,2
50431,125708,4,4
50431,77034,3,4
50431,227048,3,3
34689,79754,5,4
34689,224874,3,3
55352,518306,3,5
55352,119536,3,5
55352,98435,1,4
55352,240001,1,5
58941,96162,4,4
58941,91871,4,5
58941,79690,4,5
58941,241163,4,4
897,84031,4,5
897,79686,1,5
22108,82321,3,2
22108,79397,3,2
33622,81679,3,5
33622,76790,2,3
60992,86261,3,4
60992,98987,2,4
20389,1761220,4,5
20389,225317,2,2
60426,98686,2,5
60426,1238593,2,5
60426,1156873,2,3
41410,226433,4,3
41410,98416,3,4
30620,95285,2,4
30620,95285,2,3
30620,73445,2,5
30620,239898,2,1
62462,101844,4,4
62462,98819,3,3
62462,240001,3,4
62462,223878,3,4
9049,95777,1,4
9049,86185,1,4
58515,80977,3,2
58515,79767,3,2
22697,83322,3,4
22697,73859,3,2
11490,95724,4,4
11490,82960,3,3
48534,866480,4,4
48534,91577,3,5
51253,92781,2,3
51253,91499,2,5
24171,109336,3,4
24171,223620,1,5
24171,1144554,1,5
33659,91599,3,3
33659,604455,3,4
52388,553883,3,5
52388,1450901,3,5
63149,223691,3,4
63149,223691,3,3
63149,1392929,3,4
63149,591177,3,4
52250,1214250,4,4
52250,88151,2,4
1971,503651,3,3
1971,247710,2,5
65031,91799,4,2
65031,77829,4,3
65031,81710,3,4
13178,92754,4,2
13178,72339,4,3
28985,227048,4,3
28985,287572,3,4
24723,111345,4,4
24723,81114,3,5
24723,79460,3,3
44141,223199,2,5
44141,100621,2,3
54275,95707,3,5
54275,92245,3,2
61163,95265,3,3
61163,299922,3,3
61163,224427,3,4
61163,223750,3,3
26780,72359,2,2
26780,123058,1,4
215,101848,4,5
215,82636,3,4
215,240439,3,5
215,109010,3,4
763,252442,1,4
763,195791,1,2
59947,91495,4,2
59947,225241,4,3
24536,94713,2,4
24536,123066,2,4
59542,98827,3,4
59542,108936,3,4
16301,633673,2,5
16301,112229,2,4
27552,98433,4,4
27552,88718,4,3
27552,646538,4,3
27552,252821,4,4
27803,217606,5,2
27803,1213043,5,3
17924,88845,5,2
17924,224253,5,3
17924,1127473,5,5
42563,78152,4,5
42563,102023,4,5
62148,97588,4,1
62148,94168,4,2
62148,91981,4,3
62148,91979,4,2
62148,74732,4,4
62148,186054,4,4
62149,96086,4,1
62149,79648,4,3
52922,74425,3,4
52922,223696,3,3
52922,109004,3,3
52922,108931,3,1
59600,223708,3,4
59600,81302,2,5
25510,88465,2,3
25510,88456,2,3
25510,83070,2,4
25510,545624,2,4
48757,99066,3,4
48757,74476,3,4
48757,109748,3,1
48757,108972,2,1
52112,1416435,4,5
52112,86145,1,3
28997,142225,4,5
28997,92217,1,4
56805,98825,4,2
56805,259008,4,3
56805,142191,4,3
56805,83711,3,3
56805,225385,3,3
37199,91599,2,5
37199,224125,1,5
37199,223702,1,4
23850,276205,1,4
23850,1485414,1,3
49680,89547,3,5
49680,219399,3,1
38756,98058,3,4
38756,1237148,3,5
38756,88175,3,5
57736,223145,3,4
57736,79740,3,4
57734,108966,3,4
57734,286988,1,2
58652,297171,5,2
58652,507351,1,4
27369,534640,2,1
27369,225073,2,1
62336,223391,5,3
62336,99420,3,3
25771,95707,3,5
25771,98219,1,4
25771,91526,1,3
25771,223702,1,5
37852,109499,3,3
37852,268453,2,5
63653,1372600,5,2
63653,86176,3,2
63653,100568,3,3
33239,73859,4,3
33239,1761659,4,5
40762,99013,3,2
40762,223149,3,4
10818,80643,3,2
10818,75346,3,4
17562,650340,4,3
17562,225077,4,2
17562,217193,4,3
51371,100613,3,3
51371,225041,3,2
47239,87120,1,4
47239,214095,1,4
40235,80452,3,5
40235,79754,3,4
40235,74669,3,4
40235,102542,3,4
1093,301309,5,4
1093,677644,4,4
32506,94731,3,3
32506,75378,3,2
46731,94709,4,1
46731,98021,3,3
56748,92268,3,4
56748,1008639,3,4
56748,262398,3,4
56748,217517,2,5
3486,89629,2,5
3486,100613,2,3
41716,244405,4,4
41716,243927,4,3
40698,258788,4,4
40698,216969,4,5
45908,252313,3,2
45908,109336,3,3
55821,87106,3,3
55821,80264,3,2
26732,239892,3,4
26732,91839,2,4
26732,79439,2,2
26732,75307,2,2
26732,74805,2,4
38282,223058,3,5
38282,123943,3,4
17643,95286,4,3
17643,1176838,3,5
17643,111381,3,2
17643,570279,2,4
59392,89379,4,3
59392,90392,3,3
59392,1546086,3,3
24980,254633,3,4
24980,525232,3,4
24980,1372600,3,3
25458,78152,3,5
25458,77040,3,5
29996,91813,4,5
29996,74587,4,1
40624,91551,3,4
40624,73840,3,3
18002,225440,5,5
18002,530632,1,5
55308,1929352,5,5
55308,896855,2,4
55308,596135,2,4
55308,295317,2,2
55308,258902,2,2
55308,223771,2,3
55308,1238209,2,4
55308,1238209,2,4
58424,99041,4,4
58424,85366,4,3
58424,81710,4,4
58424,227048,4,4
58424,123943,4,3
39042,119644,3,5
39042,82689,3,3
51410,80593,5,2
51410,243759,4,1
2557,1175958,3,3
2557,98433,3,2
2557,225116,3,2
2557,1846740,3,4
31668,1657567,4,4
31668,79888,3,3
31668,1654095,3,4
13551,112505,5,3
13551,268203,4,4
13551,77040,3,4
6016,98627,4,3
6016,99067,3,4
6016,99067,3,4
6016,635070,3,2
6016,108339,3,3
29680,81644,3,4
29680,596110,3,5
29680,79673,2,5
65384,1688532,2,2
65384,223620,1,5
26532,108010,3,5
26532,98158,1,5
63924,80643,3,3
63924,86320,3,4
62279,100511,3,3
62279,286001,3,5
15596,530458,3,5
15596,277894,3,2
15596,99041,2,4
46429,278718,3,3
46429,616772,2,5
7895,98817,3,5
7895,91702,3,3
7895,74744,3,4
7895,565626,3,2
7895,526105,3,4
31742,98419,4,4
31742,100603,3,4
31742,73603,3,4
7893,268203,3,3
7893,227535,3,4
51983,108962,3,4
51983,240060,3,5
21350,275739,2,3
21350,91441,1,4
21350,275739,1,3
39835,98674,3,4
39835,268453,3,4
5013,92257,1,5
5013,108939,1,2
5014,142199,4,1
5014,79702,3,2
63427,585114,4,5
63427,92209,1,1
53707,98999,3,4
53707,108996,1,3
42917,613792,2,4
42917,121648,2,4
60740,225073,3,3
60740,620239,3,4
58075,98711,2,2
58075,98674,2,4
51513,1573301,3,3
51513,1382102,3,4
51513,102063,3,3
56767,247123,2,5
56767,1201024,2,5
56767,108987,2,4
56767,108703,2,3
38836,85372,4,4
38836,225093,4,4
62415,217203,3,4
62415,80643,3,3
8685,109399,3,2
8685,1478208,2,5
8685,101865,2,5
17416,676703,3,5
17416,1479635,3,2
5762,92257,3,2
5762,88721,3,5
5762,224055,3,4
6909,85344,3,2
6909,82984,3,4
6909,543093,3,4
37530,91764,4,5
37530,1238857,4,5
45514,99438,4,3
45514,295317,4,3
45514,109002,4,3
45514,108972,4,4
38371,88175,4,4
38371,1762915,4,5
38371,1514254,3,4
16787,98997,2,4
16787,142017,2,4
16787,585164,1,5
2801,616772,5,5
2801,1097043,5,3
36328,1176838,5,5
36328,665163,2,4
25961,80452,4,5
25961,223217,4,4
54798,299922,3,4
54798,214095,3,4
36324,618914,3,1
36324,309173,3,2
26609,1416435,2,5
26609,101847,2,4
32731,81457,5,5
32731,119545,3,4
13303,119644,3,4
13303,816493,3,5
4410,91729,2,4
4410,1657258,2,4
4410,240476,1,3
59951,101887,3,5
59951,101875,3,5
33008,1845691,4,5
33008,114948,4,3
